InteractionID,GeneSymbol,DrugID,DrugName,ConceptID,InteractionType,Directionality,Score,PMIDs,Sources
IX07992,IL2,D05066,DIETHYLSTILBESTROL DIPHOSPHATE,chembl:CHEMBL1200598,,,0.5437895683217243,8083332,NCI
IX07993,IL2,D04253,PERFOSFAMIDE,ncit:C1423,,,0.2718947841608621,3497116,NCI
IX07994,IL2,D00083,METHOTREXATE,rxcui:6851,,,0.01483062459059248,9669212,NCI
IX07995,IL2,D01752,TRICHOSTATIN A,ncit:C1261,,,0.08156843524825864,8682722,NCI
IX07996,IL2,D00184,CLOZAPINE,rxcui:2626,,,0.0168182340718059,15053234,NCI
IX07997,IL2,D05067,GARLIC EXTRACT,ncit:C29069,,,1.631368704965172,8402735,NCI
IX07998,IL2,D05068,MESMULOGENE ANCOVACIVEC,ncit:C2241,vaccine,ACTIVATING,0.4078421762412932,,TALC
IX07999,IL2,D01760,METYROSINE,rxcui:266604,,,0.1254899003819364,15456539,NCI
IX08000,IL2,D05069,MISTLETOE EXTRACT,ncit:C2703,,,0.8156843524825864,11576848,NCI
IX08001,IL2,D02210,PEFLOXACIN,rxcui:7960,,,0.4078421762412932,9869897,NCI
IX08002,IL2,D00036,CYCLOSPORINE,rxcui:3008,,,0.02812704663733056,7529939|12135706,NCI
IX08003,IL2,D04256,GARLIC,ncit:C38706,,,0.1631368704965173,10737264,NCI
IX08004,IL2,D02187,ANHYDROUS TACROLIMUS,rxcui:235991,,,0.05826316803447046,26894651,PharmGKB
IX08005,IL2,D05070,RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA,ncit:C898,,,1.631368704965172,8098027,NCI
IX08006,IL2,D05071,IMIPENEM ANHYDROUS,rxcui:1545986,,,1.631368704965172,7796708,NCI
IX08007,IL2,D02696,ITRACONAZOLE,rxcui:28031,,,0.1812631894405747,1330944,NCI
IX08008,IL2,D05072,RECOMBINANT SOLUBLE HUMAN CD4 PROTEIN,ncit:C2342,,,1.631368704965172,8376811,NCI
IX08009,IL2,D04312,MIDOSTAURIN,rxcui:1919083,,,0.04661053442757637,15914319,NCI
IX08010,IL2,D05033,IL-2/9/15 GAMMA CHAIN RECEPTOR INHIBITOR BNZ-1,ncit:C146636,,,0.2039210881206466,,TTD
IX08011,IL2,D05073,CARBOXYAMIDOTRIAZOLE OROTATE,ncit:C91090,,,0.4078421762412932,,TTD
IX08012,IL2,D01765,PROTEIN KINASE C INHIBITOR,ncit:C2089,,,0.1812631894405747,8394695,NCI
IX08013,IL2,D00151,BROMOCRIPTINE,rxcui:1760,,,0.05262479693436041,8191163,NCI
IX08014,IL2,D02494,CALCITRIOL,rxcui:1894,,,0.135947392080431,3492067,NCI
IX08015,IL2,D02977,GLYBURIDE,rxcui:4815,,,0.05625409327466112,10466081,NCI
IX08016,IL2,D03729,EDRECOLOMAB,rxcui:80726,,,0.5437895683217243,11350880,NCI
IX08017,IL2,D03797,INTERFERON BETA-1B,rxcui:72257,,,0.1631368704965173,9628465,NCI
IX08018,IL2,D03716,LYMPHOKINE-ACTIVATED KILLER CELLS,ncit:C13008,,,0.1483062459059248,1698527,NCI
IX08019,IL2,D01788,TILARGININE,ncit:C1178,,,0.2330526721378818,8475085,NCI
IX08020,IL2,D05074,THYMOCTONAN,ncit:C152593,,,0.8156843524825864,,TTD
IX08021,IL2,D03727,ALDESLEUKIN,rxcui:70223,,,0.02718947841608621,,TTD
IX08022,IL2,D05075,CEFEPIME,rxcui:20481,,,1.631368704965172,8106902,NCI
IX08023,IL2,D04992,SIGNAL TRANSDUCTION INHIBITOR,ncit:C2189,,,0.4078421762412932,9414133,NCI
IX08024,IL2,D02171,ROXITHROMYCIN,rxcui:9478,,,0.1812631894405747,1513198,NCI
IX08025,IL2,D05076,PENTAMIDINE ISETHIONATE,rxcui:7995,,,0.2330526721378818,8564607,NCI
IX08026,IL2,D05077,METOCLOPRAMIDE HYDROCHLORIDE,rxcui:267036,,,0.1165263360689409,8191163,NCI
IX08027,IL2,D05078,HALOFUGINONE,ncit:C1120,,,0.2718947841608621,15177499,NCI
IX08028,IL2,D05079,DIDEMNIN B,ncit:C1364,,,1.631368704965172,3258949,NCI
IX08029,IL2,D01030,PRAVASTATIN SODIUM,rxcui:203144,,,0.06042106314685825,16051523,NCI
IX08030,IL2,D04006,PYRIMETHAMINE,rxcui:9010,,,0.1483062459059248,3497888,NCI
IX08031,IL2,D01721,MARIJUANA,ncit:C26659,,,0.4078421762412932,1667651,NCI
IX08032,IL2,D02474,RITUXIMAB,rxcui:121191,,,0.09063159472028738,23645042,PharmGKB
IX08033,IMPDH2,D03145,MYCOPHENOLATE,rxcui:265323,inhibitor,INHIBITORY,2.610189927944276,24220207|22960765|21996196|20679962|19770842|19617864|18444945,TEND|TdgClinicalTrial|PharmGKB|ChEMBL
IX08034,IMPDH2,D05080,MYCOPHENOLATE MOFETIL,rxcui:68149,inhibitor,INHIBITORY,1.305094963972138,,TEND|TTD|TdgClinicalTrial|ChEMBL
IX08035,IMPDH2,D05081,MIZORIBINE,ncit:C66172,inhibitor,INHIBITORY,1.305094963972138,,ChEMBL
IX08036,IMPDH2,D05082,CHEMBL:CHEMBL1683024,chembl:CHEMBL1683024,,,10.4407597117771,21295473,DTC
IX08037,IMPDH2,D05083,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,rxcui:237112,inhibitor,INHIBITORY,2.610189927944276,,ChEMBL
IX08038,IMPDH2,D04299,THIOGUANINE,rxcui:10485,inhibitor,INHIBITORY,0.1581933289663198,,ChEMBL
IX08039,IMPDH2,D00036,CYCLOSPORINE,rxcui:3008,,,0.4200305631174698,22960765|21996196|20679962|19770842|19617864|18444945,PharmGKB
IX08040,IMPDH2,D02765,AZATHIOPRINE,rxcui:1256,,,0.2747568345204501,26332308,PharmGKB
IX08041,IMPDH2,D05084,AVN-944,drugbank:DB05500,inhibitor,INHIBITORY,5.220379855888553,,TdgClinicalTrial|ChEMBL
IX08042,IMPDH2,D05085,MYCOPHENOLATE SODIUM,rxcui:408142,inhibitor,INHIBITORY,2.610189927944276,,ChEMBL
IX08043,IL2RA,D00247,CAFFEINE,rxcui:1886,,,0.05532994017899897,3129507,NCI
IX08044,IL2RA,D05086,DENILEUKIN DIFTITOX,rxcui:214470,binder,,0.8530032444262341,,TEND|TTD|PharmGKB|ChEMBL|FDA
IX08045,IL2RA,D05087,MEGESTROL ACETATE,rxcui:29451,,,0.2559009733278702,8562975,NCI
IX08046,IL2RA,D01053,HUMAN CHORIONIC GONADOTROPIN,rxcui:340705,,,0.1077477782433137,9334854,NCI
IX08047,IL2RA,D05088,LENTINAN,ncit:C28168,,,2.047207786622961,10681809,NCI
IX08048,IL2RA,D01730,PROPYLTHIOURACIL,rxcui:8794,,,0.102360389331148,8340196,NCI
IX08049,IL2RA,D01041,STAUROSPORINE,ncit:C1237,,,0.07311456380796293,1560050,NCI
IX08050,IL2RA,D00049,ANTISERUM,ncit:C571,,,0.05849165104637034,1634253,NCI
IX08051,IL2RA,D05089,BASILIXIMAB,rxcui:196102,antibody; inhibitor,INHIBITORY; INHIBITORY,1.706006488852468,,TEND|TTD|TdgClinicalTrial|ChEMBL|GuideToPharmacology
IX08052,IL2RA,D03727,ALDESLEUKIN,rxcui:70223,agonist,ACTIVATING,0.1706006488852468,9167045,TEND|NCI|TdgClinicalTrial|ChEMBL
IX08053,IL2RA,D05090,ISOTRETINOIN,rxcui:6064,,,0.1279504866639351,8952316,NCI
IX08054,IL2RA,D01466,ATORVASTATIN CALCIUM TRIHYDRATE,rxcui:1297766,,,0.03722195975678113,16207471,NCI
IX08055,IL2RA,D05091,HEPATITIS B VACCINE,ncit:C29091,,,1.02360389331148,11135687,NCI
IX08056,IL2RA,D05092,CAMIDANLUMAB TESIRINE,ncit:C121949,binder,,1.02360389331148,,ChEMBL
IX08057,IL2RA,D00534,CETIRIZINE HYDROCHLORIDE,rxcui:203150,,,0.2924582552318517,7591422,NCI
IX08058,IL2RA,D00770,PROGESTERONE,rxcui:8727,,,0.03469843706140613,12405159,NCI
IX08059,IL2RA,D00349,FLUOROURACIL,rxcui:4492,,,0.01764834298812898,9238541,NCI
IX08060,IL2RA,D02548,VERAPAMIL,rxcui:11170,,,0.04549350636939915,2645720,NCI
IX08061,IL2RA,D02183,DINITROCHLOROBENZENE,ncit:C439,,,0.6824025955409873,9607619,NCI
IX08062,IL2RA,D01615,THERAPEUTIC HORMONE,ncit:C548,,,0.04652744969597641,3090550,NCI
IX08063,IL2RA,D04989,CHINESE HERBS,ncit:C2663,,,0.5118019466557404,16152828,NCI
IX08064,IL2RA,D04286,ANTITUBERCULAR AGENT,ncit:C280,,,1.02360389331148,10566174,NCI
IX08065,IL2RA,D04101,DRUGSATFDA.NDA:008378,drugsatfda.nda:008378,,,0.2274675318469957,11895146,NCI
IX08066,IL2RA,D05093,DHA-PACLITAXEL,ncit:C2649,,,2.047207786622961,9193586,NCI
IX08067,IL2RA,D01624,METHIMAZOLE,rxcui:6835,,,0.1949721701545677,8340196|7647571|1760523,NCI
IX08068,IL2RA,D05094,MONOCLONAL ANTIBODY R24,ncit:C2349,,,2.047207786622961,8814260,NCI
IX08069,IL2RA,D04270,SHO-SAIKO-TO,ncit:C2690,,,0.5118019466557404,8980988,NCI
IX08070,IL2RA,D00236,THEOPHYLLINE,rxcui:10438,,,0.07582251061566525,3129507,NCI
IX08071,IL2RA,D05095,BRYOSTATIN 1,chembl:CHEMBL449158,,,0.1706006488852468,10988359,NCI
IX08072,IL2RA,D05096,RECOMBINANT INTERLEUKIN-2,ncit:C587,,,0.3412012977704936,,TdgClinicalTrial
IX08073,IL2RA,D01413,METHYLPREDNISOLONE,rxcui:6902,,,0.1137337659234978,8981122,NCI
IX08074,IL2RA,D01632,BECLOMETHASONE DIPROPIONATE,rxcui:1348,,,0.2047207786622961,9314351,NCI
IX08075,IL2RA,D03797,INTERFERON BETA-1B,rxcui:72257,,,0.2047207786622961,9762669,NCI
IX08076,IL2RA,D05097,INTERLEUKIN-2 GENE,ncit:C2549,,,2.047207786622961,2594781,NCI
IX08077,IL2RA,D05098,DEXTRAN SULFATE,rxcui:40068,,,0.3412012977704936,10653436,NCI
IX08078,IL2RA,D02375,FLUTAMIDE,rxcui:4508,,,0.102360389331148,11312147,NCI
IX08079,IL2RA,D01766,PACLITAXEL,rxcui:56946,,,0.01861097987839056,16595340,NCI
IX08080,IL2RA,D01329,DECITABINE,rxcui:15657,,,0.08530032444262341,15814281,NCI
IX08081,IL2RA,D00759,MERCAPTOPURINE,rxcui:103,,,0.04549350636939915,1580639,NCI
IX08082,IL2RA,D05099,INOLIMOMAB,ncit:C170069,inhibitor,INHIBITORY,2.047207786622961,,TTD|ChEMBL
IX08083,IL2RA,D05100,LMB-2,chembl:CHEMBL2109367,binder,,2.047207786622961,,TTD|ChEMBL
IX08084,IL2RA,D05101,ALDESLEUKIN,chembl:CHEMBL1201438,,,0.3412012977704936,,TdgClinicalTrial
IX08085,IL2RA,D05057,DACLIZUMAB,rxcui:190353,inhibitor; antibody,INHIBITORY; INHIBITORY,1.02360389331148,,TEND|TdgClinicalTrial|ChEMBL|GuideToPharmacology
IX08086,IL2RA,D05102,ANTI-TAC 90 Y-HAT,chembl:CHEMBL2109366,binder,,1.02360389331148,,ChEMBL
IX08087,IL2RA,D04256,GARLIC,ncit:C38706,,,0.2047207786622961,10737264,NCI
IX08088,IL2RA,D01753,DIDANOSINE,rxcui:3364,,,0.1462291276159258,1774603,NCI
IX08089,IL2RA,D05103,HUMAN THYMOSIN-FRACTION 5,ncit:C2700,,,1.02360389331148,3090550,NCI
IX08090,IL2RA,D00797,THYROXINE,chembl:CHEMBL42115,,,0.1706006488852468,15068404,NCI
IX08091,IL2RA,D05104,"FARNESYLTRANSFERASE/GERANYLGERANYLTRANSFERASE INHIBITOR L-778,123",ncit:C1840,,,2.047207786622961,15528977,NCI
IX08092,IL2RA,D05033,IL-2/9/15 GAMMA CHAIN RECEPTOR INHIBITOR BNZ-1,ncit:C146636,,,0.2559009733278702,,TTD
IX08093,IL2RA,D01656,CLADRIBINE,rxcui:44157,,,0.1364805191081974,9619876,NCI
IX08094,ITGB1,D05105,VOLOCIXIMAB,ncit:C48426,antibody; inhibitor,INHIBITORY; INHIBITORY,4.350316546573794,,TdgClinicalTrial|TALC|ChEMBL
IX08095,ITGB1,D05106,NATALIZUMAB,rxcui:354770,inhibitor,INHIBITORY,1.087579136643448,,ChEMBL
IX08096,ITGB1,D05107,FIRATEGRAST,ncit:C76692,inhibitor,INHIBITORY,2.900211031049196,,TdgClinicalTrial|ChEMBL
IX08097,ITGB1,D05108,SAN-300,chembl:CHEMBL4297822,,,2.175158273286897,,TdgClinicalTrial
IX08098,ITGB1,D05052,ABITUZUMAB,ncit:C82422,inhibitor,INHIBITORY,0.725052757762299,,ChEMBL
IX08099,ITGB1,D05109,R1295,drugbank:DB05122,,,1.450105515524598,,TdgClinicalTrial
IX08100,ITGB1,D05044,ATN-161,drugbank:DB05491,inhibitor,INHIBITORY,1.087579136643448,,ChEMBL
IX08101,ITGB1,D05110,PF-04605412,chembl:CHEMBL2109622,antibody,INHIBITORY,2.175158273286897,,TALC
IX08102,ITGB1,D05111,ATL1102,drugbank:DB04997,,,2.175158273286897,,TdgClinicalTrial
IX08103,ITGB1,D05048,INTEGRIN RECEPTOR ANTAGONIST GLPG0187,ncit:C96223,,,0.725052757762299,,TdgClinicalTrial
IX08104,ITGB1,D05055,ETARACIZUMAB,ncit:C1800,antibody,INHIBITORY,1.087579136643448,,TALC
IX08105,ITGB1,D02277,ANTI-THYMOCYTE GLOBULIN,ncit:C278,,,0.3954833224157995,,TdgClinicalTrial
IX08106,ITGA5,D05105,VOLOCIXIMAB,ncit:C48426,antibody; inhibitor,INHIBITORY; INHIBITORY,4.350316546573794,,TALC|ChEMBL
IX08107,ITGA5,D05112,DIMETHYL SULFOXIDE,rxcui:3455,,,0.8156843524825864,9678720,NCI
IX08108,ITGA5,D05055,ETARACIZUMAB,ncit:C1800,antibody,INHIBITORY,1.631368704965172,,TALC
IX08109,ITGA5,D05050,CILENGITIDE,ncit:C1834,,,1.305094963972138,,TdgClinicalTrial
IX08110,ITGA5,D05110,PF-04605412,chembl:CHEMBL2109622,antibody; inhibitor,INHIBITORY; INHIBITORY,6.525474819860691,,TALC|ChEMBL
IX08111,ITGA5,D05113,M-CSF,iuphar.ligand:4905,,,3.262737409930345,11061591,NCI
IX08112,ITGA5,D05044,ATN-161,drugbank:DB05491,inhibitor,INHIBITORY,1.631368704965172,,ChEMBL
IX08113,ITGA5,D05048,INTEGRIN RECEPTOR ANTAGONIST GLPG0187,ncit:C96223,,,1.087579136643448,,TdgClinicalTrial
IX08114,IL1B,D00047,ASPIRIN,rxcui:1191,,,0.02300233468115687,19448967,PharmGKB
IX08115,IL1B,D05114,MAFOSFAMIDE,ncit:C1150,,,0.5118019466557404,3497116,NCI
IX08116,IL1B,D04351,DIACETYLRHEIN,rxcui:22759,,,0.2274675318469957,,TTD|TdgClinicalTrial
IX08117,IL1B,D00575,INFLIXIMAB,rxcui:191831,,,0.09905844128820783,36621146|22960943,PharmGKB
IX08118,IL1B,D02519,LANSOPRAZOLE,rxcui:17128,,,0.07059337195251592,16815316,NCI
IX08119,IL1B,D03269,TILUDRONIC ACID,rxcui:11476,,,0.6824025955409873,16257277,PharmGKB
IX08120,IL1B,D05115,GEVOKIZUMAB,ncit:C97945,negative modulator,INHIBITORY,3.070811679934443,,TTD|TdgClinicalTrial|ChEMBL
IX08121,IL1B,D05116,LUTIKIZUMAB,ncit:C166465,inhibitor,INHIBITORY,1.02360389331148,,TTD|ChEMBL
IX08122,IL1B,D04361,CELASTROL,iuphar.ligand:10386,,,0.2047207786622961,,TTD
IX08123,IL1B,D02710,CYTARABINE,rxcui:3041,,,0.02559009733278702,7523795,NCI
IX08124,IL1B,D04374,RILONACEPT,rxcui:763450,inhibitor,INHIBITORY,0.6824025955409873,,TTD|ChEMBL
IX08125,IL1B,D05117,TT-301,drugbank:DB12899,,,2.047207786622961,22131899,TTD
IX08126,IL1B,D01749,METFORMIN,rxcui:6809,,,0.04993189723470638,26401715,PharmGKB
IX08127,IL1B,D04285,ANTICONVULSANT AGENT,ncit:C264,,,0.1364805191081974,16358339,NCI
IX08128,IL1B,D01056,ANTIDEPRESSANT AGENT,ncit:C265,,,0.03936938051198004,11752890,NCI
IX08129,IL1B,D05118,ACITRETIN,rxcui:16818,,,0.1919257299959026,2954576|1431212,NCI
IX08130,IL1B,D03222,ERYTHROMYCIN,rxcui:4053,,,0.08900903420099834,2534682,NCI
IX08131,IL1B,D01732,ALTEPLASE,rxcui:8410,,,0.09748608507728389,8615653,NCI
IX08132,IL1B,D02833,OFLOXACIN,rxcui:7623,,,0.1706006488852468,3260587,NCI
IX08133,IL1B,D00279,PENTOXIFYLLINE,rxcui:8013,,,0.05849165104637034,8048000,NCI
IX08134,IL1B,D02424,USTEKINUMAB,rxcui:847083,,,0.102360389331148,28696418,PharmGKB
IX08135,IL1B,D01719,LITHIUM,rxcui:6448,,,0.04874304253864194,9342951,NCI
IX08136,IL1B,D00689,RALOXIFENE HYDROCHLORIDE,rxcui:166551,,,0.04094415573245923,12773123,NCI
IX08137,IL1B,D02365,MITOGEN-ACTIVATED PROTEIN KINASE INHIBITOR,ncit:C2149,,,0.2924582552318517,11382751,NCI
IX08138,IL1B,D04101,DRUGSATFDA.NDA:008378,drugsatfda.nda:008378,,,0.2274675318469957,8724378,NCI
IX08139,IL1B,D01755,NICARDIPINE,rxcui:7396,,,0.1279504866639351,1888883,NCI
IX08140,IL1B,D05119,GLUCOSAMINE,rxcui:4845,,,1.02360389331148,,TTD
IX08141,IL1B,D01632,BECLOMETHASONE DIPROPIONATE,rxcui:1348,,,0.2047207786622961,9176529,NCI
IX08142,IL1B,D01563,PAREGORIC,rxcui:32926,,,0.04450451710049917,27649267,PharmGKB
IX08143,IL1B,D05120,CEFACLOR ANHYDROUS,rxcui:1450910,,,0.1462291276159258,3260587,NCI
IX08144,IL1B,D02705,IBUDILAST,ncit:C65876,,,0.06397524333196755,,TTD
IX08145,IL1B,D01618,MELATONIN,rxcui:6711,,,0.07059337195251592,8077674,NCI
IX08146,IL1B,D05121,PENTAMIDINE,rxcui:7994,,,2.047207786622961,8370344,NCI
IX08147,IL1B,D01030,PRAVASTATIN SODIUM,rxcui:203144,,,0.07582251061566525,14515062,PharmGKB
IX08148,IL1B,D02548,VERAPAMIL,rxcui:11170,,,0.04549350636939915,2686646,NCI
IX08149,IL1B,D01680,THYROGLOBULIN,rxcui:10565,,,0.6824025955409873,2788696,NCI
IX08150,IL1B,D05122,RISEDRONIC ACID,rxcui:55685,,,0.4094415573245923,16257277,PharmGKB
IX08151,IL1B,D05123,AUTOANTIGEN,ncit:C20972,,,0.6824025955409873,8781713,NCI
IX08152,IL1B,D05124,CDP-484,chembl:CHEMBL2109459,inhibitor,INHIBITORY,1.02360389331148,,ChEMBL
IX08153,IL1B,D01619,ETIDRONIC ACID,rxcui:1356715,,,0.1462291276159258,16257277,PharmGKB
IX08154,IL1B,D04989,CHINESE HERBS,ncit:C2663,,,0.5118019466557404,8871284,NCI
IX08155,IL1B,D04372,CANAKINUMAB,rxcui:853491,inhibitor; immunotherapy,INHIBITORY,2.559009733278702,,TEND|TTD|MyCancerGenome|TdgClinicalTrial|ChEMBL
IX08156,IL1B,D00412,RESVERATROL,rxcui:1000492,,,0.04177975074740738,16389574,NCI
IX08157,IL1B,D02377,NIMUSTINE,ncit:C693,,,0.7677029199836107,2350191|1331350,NCI
IX08158,IL1B,D01716,FLUTICASONE,rxcui:41126,,,0.1077477782433137,11943316,NCI
IX08159,IL1B,D04995,GALLIUM NITRATE,rxcui:25544,,,0.1462291276159258,,TTD
IX08160,IL1B,D02559,HYDROQUINONE,rxcui:5509,,,0.1204239874484095,7589278,NCI
IX08161,IL1B,D05125,POLYVALENT VACCINE,ncit:C2848,,,2.047207786622961,12909408,NCI
IX08162,IL1B,D01612,CLODRONIC ACID,rxcui:3350,,,0.1861097987839056,16257277,PharmGKB
IX08163,IL1B,D05002,ECHINACEA PREPARATION,rxcui:228041,,,0.5118019466557404,8951617,NCI
IX08164,IL1B,D00037,HYDROCORTISONE BUTYRATE,rxcui:103468,,,0.04874304253864194,2162889,NCI
IX08165,KCNJ8,D05126,SARAKALIM,ncit:C72978,potentiator,,1.631368704965172,,ChEMBL
IX08166,KCNJ8,D02977,GLYBURIDE,rxcui:4815,inhibitor,INHIBITORY,0.2250163730986445,,GuideToPharmacology
IX08167,KCNJ8,D05127,THIAMYLAL,rxcui:10464,,,3.262737409930345,,TEND|TdgClinicalTrial
IX08168,KCNJ8,D05128,CROMAKALIM,ncit:C79109,activator,ACTIVATING,6.525474819860691,,GuideToPharmacology
IX08169,KCNJ8,D02258,DIAZOXIDE,rxcui:3327,potentiator,,0.5019596015277455,,ChEMBL
IX08170,KCNJ8,D05129,TOLBUTAMIDE,rxcui:10635,inhibitor,INHIBITORY,0.8156843524825864,,GuideToPharmacology
IX08171,KCNJ8,D02254,MINOXIDIL,rxcui:6984,activator,ACTIVATING,0.5437895683217243,,GuideToPharmacology
IX08172,KCNJ8,D05130,NAMINIDIL,ncit:C77076,potentiator,,1.631368704965172,,ChEMBL
IX08173,KIF5B,D05131,PRALSETINIB,rxcui:2394936,inhibitor,INHIBITORY,3.728842754206109,,ChEMBL
IX08174,KIF5B,D05132,SELPERCATINIB,rxcui:2370147,inhibitor,INHIBITORY,6.525474819860691,,ChEMBL
IX08175,KIT,D01324,BINIMETINIB,rxcui:2049122,,,0.1228324671973777,35625872|25572173|35041493,CKB-CORE
IX08176,KIT,D02012,BEVACIZUMAB,rxcui:253337,,,0.03070811679934442,25363205,CKB-CORE
IX08177,KIT,D01880,DOVITINIB,ncit:C76199,inhibitor,INHIBITORY,0.03040407603895487,35625872,ClearityFoundationClinicalTrial|DTC|ChEMBL|CKB-CORE
IX08178,KIT,D05133,AMUVATINIB,ncit:C71750,inhibitor,INHIBITORY,0.4386873828477776,,TTD|MyCancerGenome|TdgClinicalTrial|TALC|ChEMBL
IX08179,KIT,D00455,AKT INHIBITOR MK2206,ncit:C90581,,,0.08773747656955552,27370604,CKB-CORE
IX08180,KIT,D00896,SP-600125,chembl:CHEMBL1725279,,,0.006900700404347063,,DTC
IX08181,KIT,D01797,SORAFENIB,rxcui:495881,inhibitor,INHIBITORY,0.1281730092494376,28362716|20372153|18936790|20970876|19461405|19139124|22665524|25363205|17229632|31309543|24317392|17699867|22357254,TEND|CGI|TTD|CIViC|DoCM|TdgClinicalTrial|PharmGKB|OncoKB|TALC|ChEMBL|CKB-CORE
IX08182,KIT,D02610,CABOZANTINIB S-MALATE,rxcui:1363267,inhibitor,INHIBITORY,0.167498818905515,27777285|25836719|33212994|24205792,MyCancerGenome|CKB-CORE
IX08183,KIT,D04036,MOTESANIB,ncit:C71896,inhibitor,INHIBITORY,0.2233317585406867,,MyCancerGenome|TdgClinicalTrial|TALC|ChEMBL
IX08184,KIT,D02221,SUNITINIB,rxcui:357977,inhibitor,INHIBITORY,0.499006897989347,19248971|22261812|21690468|21642685|18421059|19861435|23375402|21969494|22357254|34560242|26772734|18955458|33579785|29100343|33212994|25594040|23582185|31217744|38408285|32350132|25239608|31085175|19164557|31205508|24205792|35194937,TEND|CGI|MyCancerGenomeClinicalTrial|MyCancerGenome|CIViC|DoCM|TdgClinicalTrial|PharmGKB|OncoKB|TALC|ChEMBL|COSMIC|CKB-CORE
IX08185,KIT,D03810,XL-999,chembl:CHEMBL5314391,inhibitor,INHIBITORY,0.05583293963517169,,ChEMBL
IX08186,KIT,D02438,PEXIDARTINIB,rxcui:2183102,inhibitor,INHIBITORY,0.2632124297086666,24583793,TTD|MyCancerGenome|CancerCommons|ChEMBL|CKB-CORE
IX08187,KIT,D05134,PAZOPANIB HYDROCHLORIDE,chembl:CHEMBL1201733,,,0.2047207786622961,,TTD
IX08188,KIT,D03164,RIPRETINIB,rxcui:2369389,inhibitor,INHIBITORY,1.59682207356591,34560242|37980854|33212994|38408285|32350132|31085175|35194937|32804590|35753087,TTD|CIViC|ChEMBL|CKB-CORE
IX08189,KIT,D04312,MIDOSTAURIN,rxcui:1919083,inhibitor,INHIBITORY,0.2105699437669332,25139846|31085175|31270078|31309543|25209843,MyCancerGenomeClinicalTrial|MyCancerGenome|CIViC|PharmGKB|ChEMBL|FDA|CKB-CORE
IX08190,KIT,D03308,MASITINIB,ncit:C79910,inhibitor,INHIBITORY,0.1806359811726142,,MyCancerGenomeClinicalTrial|MyCancerGenome|TdgClinicalTrial|CancerCommons|ChEMBL
IX08191,KIT,D00442,NINTEDANIB ESYLATE,rxcui:1592736,,,0.07369948031842662,38408285|35194937,CKB-CORE
IX08192,KIT,D02231,JNJ-7706621,iuphar.ligand:5932,,,0.01116658792703433,,DTC
IX08193,KIT,D05135,TANDUTINIB,ncit:C48404,inhibitor,INHIBITORY,0.1316062148543333,,MyCancerGenome|DTC|ChEMBL
IX08194,KIT,D03212,NILOTINIB,rxcui:662281,inhibitor,INHIBITORY,0.6525474819860692,21456006|22119758|25695690|22068222|25594040|23582185|20442311|17699867|25209843|28843487|28327988,CGI|MyCancerGenomeClinicalTrial|CIViC|CancerCommons|COSMIC|CKB-CORE
IX08195,KIT,D04047,TELATINIB,ncit:C80869,inhibitor,INHIBITORY,0.2632124297086666,,MyCancerGenome|TALC|ChEMBL
IX08196,KIT,D03312,SERALUTINIB,ncit:C175203,inhibitor,INHIBITORY,0.102360389331148,,ChEMBL
IX08197,KIT,D01901,CEDIRANIB,ncit:C80867,inhibitor,INHIBITORY,0.02193436914238888,,TALC|ChEMBL
IX08198,KIT,D02128,GILTERITINIB,rxcui:2105806,,,0.06824025955409872,31309543,CKB-CORE
IX08199,KIT,D02710,CYTARABINE,rxcui:3041,,,0.01535405839967221,18986703,CKB-CORE
IX08200,KIT,D02393,ADAVOSERTIB,ncit:C91725,,,0.04386873828477776,33320833,CKB-CORE
IX08201,KIT,D04026,XL820,drugbank:DB05146,inhibitor,INHIBITORY,0.3070811679934442,,MyCancerGenome|TdgClinicalTrial|TALC
IX08202,KIT,D04035,TIVOZANIB HYDROCHLORIDE,rxcui:2534245,inhibitor,INHIBITORY,0.1228324671973777,,ChEMBL
IX08203,KIT,D04128,BARASERTIB,ncit:C62502,,,0.04724325661437605,,DTC
IX08204,KIT,D03393,GW843682X,chembl:CHEMBL514499,,,0.01574775220479201,,DTC
IX08205,KIT,D01683,PEMBROLIZUMAB,rxcui:1547545,,,0.07444391951356225,37403699|31689840|28514312,CKB-CORE
IX08206,KIT,D02153,SPARTALIZUMAB,ncit:C121625,,,0.4094415573245923,38662455,CKB-CORE
IX08207,KIT,D01853,ILORASERTIB,ncit:C116729,,,0.005294502896438694,,DTC
IX08208,KIT,D05136,IDRX-42,drugbank:DB18087,,,0.6141623359868885,,CKB-CORE
IX08209,KIT,D05137,FF-10101,chembl:CHEMBL4650283,,,0.4094415573245923,29187377,CKB-CORE
IX08210,KIT,D05138,AMG-191,chembl:CHEMBL2109325,inhibitor,INHIBITORY,1.228324671973777,,TTD|ChEMBL
IX08211,KIT,D05139,CATEQUENTINIB,ncit:C138997,inhibitor,INHIBITORY,0.1228324671973777,,ChEMBL
IX08212,KIT,D02857,OSI-930,drugbank:DB05913,inhibitor,INHIBITORY,0.2456649343947554,,TTD|ChEMBL
IX08213,KIT,D02446,CHEMBL:CHEMBL578061,chembl:CHEMBL578061,,,0.02456649343947554,,DTC
IX08214,KIT,D03947,OLVEREMBATINIB,ncit:C165549,,,0.2047207786622961,31673329,CKB-CORE
